Key,Value
377,8374.942
378,2229.507
379,11404.785
380,32666.086
381,3572.927
382,144.351
383,19136.6
384,3692.025
385,218.642
386,294.783
387,150.696
388,0
389,312.232
390,10309.087
391,416.662
392,7588.898
393,12595.761
394,15030.115
395,20522.896
396,552.288
397,171.847
398,337.612
399,40745.667
400,453.411
401,389.166
402,7808.038
403,504.7
404,354.533
405,585.336
406,627.372
407,234.24
408,364.315
409,2948.856
410,11338.09
411,318.048
412,422.214
413,260.678
414,380.706
415,380.177
416,345.808
417,149.374
418,403.443
419,423.007
420,1257.652
421,4830.598
422,315.933
423,457.641
424,645.879
425,388.638
426,292.932
427,330.21
428,343.429
429,3763.484
430,377.005
431,296.369
432,598.29
433,414.547
434,465.572
435,635.568
436,277.334
437,300.071
438,291.082
439,568.416
440,14734.754
441,299.806
442,256.712
443,5321.28
444,348.188
445,13019.749
446,442.835
447,8870.388
448,298.22
449,360.613
450,364.315
451,309.853
452,271.782
453,361.671
454,334.969
455,240.85
456,276.541
457,228.424
458,635.832
459,381.499
460,396.305
461,267.023
462,293.99
463,619.176
464,631.073
465,397.362
466,312.496
467,354.268
468,360.878
469,0
470,7660.356
471,17831.291
472,10756.894
473,360.085
474,543.3
475,422.478
476,3425.247
477,343.429
478,6845.729
479,6026.338
480,4478.07
481,197.227
482,4339.916
483,4430.43
484,10042.308
485,436.226
486,397.891
487,377.798
488,343.429
489,407.937
490,204.365
491,355.326
492,367.487
493,331.267
494,543.828
495,541.449
496,518.977
497,258.563
498,427.766
499,317.784
500,264.908
501,154.133
502,312.496
503,231.068
504,102.05
505,252.747
506,280.506
507,314.611
508,349.509
509,173.962
510,115.269
511,148.846
512,100.464
513,85.923
514,522.149
515,315.405
516,202.779
517,228.952
518,340.785
519,301.921
520,262.529
521,209.917
522,346.073
523,208.067
524,172.904
525,150.432
526,331.267
527,228.952
528,141.443
529,228.159
530,362.993
531,4606.694
532,339.199
533,262.529
534,249.574
535,464.25
536,282.621
537,305.887
538,6983.883
539,229.746
540,235.562
541,121.35
542,219.435
543,154.133
544,243.758
545,4.494
546,377.798
547,344.222
548,103.372
549,267.552
550,456.583
551,766.7
552,407.673
553,241.378
554,378.591
555,516.068
556,178.985
557,325.98
558,251.16
559,10113.767
560,6002.518
561,351.096
562,246.666
563,221.021
564,320.428
565,371.982
566,186.916
567,553.875
568,212.561
569,498.355
570,412.167
571,564.185
572,108.66
573,223.136
574,194.848
575,286.058
576,406.615
577,472.975
578,315.669
579,11581.05
580,16973.788
581,649.051
582,264.644
583,617.854
584,273.368
585,275.748
586,13677.167
587,532.724
588,585.336
589,434.375
590,449.445
591,432.26
592,285.53
593,658.833
594,453.939
595,509.459
596,140.914
597,311.703
598,369.602
599,177.399
600,294.783
601,205.423
602,289.495
603,303.772
604,178.456
605,334.704
606,158.099
607,205.951
608,2920.273
609,196.434
610,222.872
611,219.435
612,8474.984
613,89.625
614,274.954
615,311.439
616,11914.522
617,3344.26
618,263.322
619,0
620,3801.595
621,793.138
622,30612.844
623,5111.669
624,16778.468
625,4192.235
626,3773.012
627,13300.818
628,8589.318
629,16130.577
630,12691.039
631,5726.212
632,12086.023
633,17740.777
634,9218.153
635,324.922
636,509.988
637,3591.983
638,277.334
639,542.242
640,9618.321
641,794.46
642,546.472
643,826.45
644,14320.294
645,17069.067
646,333.647
647,431.467
648,4392.319
649,5597.586
650,1748.353
651,6731.396
652,14877.671
653,14167.849
654,2667.786
655,14610.892
656,19913.117
657,6002.518
658,18979.391
659,34833.662
660,29488.562
661,13624.764
662,7350.704
663,18317.209
664,12438.552
665,6983.883
666,10780.714
667,6045.394
668,7364.995
669,3787.303
670,8775.11
671,20846.842
672,17778.888
673,10904.575
674,453.411
675,216.527
676,2324.785
677,21918.72
678,18474.418
679,6469.381
680,19565.352
681,8608.373
682,399.742
683,11133.242
684,3858.762
685,3601.511
686,10032.78
687,3520.525
688,6436.033
689,360.613
690,247.195
691,337.348
692,7303.065
693,439.134
694,344.751
695,146.202
696,6112.088
697,4668.626
698,3449.066
699,6888.605
700,205.687
